324342, 178674, 424, 145244, 128, 71, 38, 11, 13, 204, 44, 12, 10, 887, 8
274072, 144787, 251, 129034, 119, 68, 44, 12, 13, 205, 44, 12, 10, 884, 8
311059, 163352, 259, 147448, 133, 79, 43, 14, 14, 239, 45, 14, 11, 1039, 8
447859, 300880, 333, 146646, 2167, 2244, 2241, 2218, 2218, 2053, 1826, 2202, 2218, 997, 8
268030, 144502, 271, 123257, 119, 69, 38, 11, 13, 203, 43, 11, 10, 860, 8
299721, 165550, 302, 133869, 124, 70, 37, 12, 12, 206, 44, 11, 10, 907, 8
286985, 160522, 353, 126110, 120, 69, 38, 12, 13, 201, 42, 12, 9, 890, 8
308768, 164213, 314, 144241, 133, 72, 50, 12, 13, 225, 52, 12, 11, 965, 8
314852, 163214, 297, 151341, 127, 72, 39, 12, 13, 217, 45, 13, 10, 972, 8
292845, 159814, 245, 132786, 126, 68, 38, 11, 13, 203, 46, 12, 10, 916, 8
270209, 241784, 486, 27939, 145, 78, 39, 13, 14, 225, 44, 13, 10, 1078, 8
174097, 151616, 296, 22185, 119, 68, 38, 11, 12, 220, 44, 11, 10, 888, 8
220262, 192100, 287, 27875, 141, 85, 48, 14, 16, 255, 48, 14, 12, 1076, 8
254727, 229052, 426, 25249, 127, 68, 39, 12, 13, 213, 37, 13, 10, 921, 8
174802, 152956, 311, 21535, 120, 67, 38, 12, 12, 204, 43, 11, 11, 836, 8
437845, 409959, 229, 27657, 133, 79, 39, 19, 16, 228, 37, 12, 11, 1050, 8
181709, 159876, 299, 21534, 119, 68, 37, 11, 13, 203, 44, 12, 10, 828, 8
371787, 233610, 276, 137901, 2271, 2323, 2303, 2295, 2276, 2147, 1930, 2270, 2260, 990, 8
379430, 233470, 329, 145631, 154, 106, 39, 13, 14, 248, 40, 14, 11, 1204, 8
315787, 160674, 250, 154863, 131, 76, 38, 12, 15, 225, 36, 13, 11, 1018, 8
415351, 384323, 307, 30721, 159, 78, 40, 14, 14, 239, 45, 12, 12, 1159, 8
358734, 225217, 327, 133190, 152, 72, 38, 17, 18, 216, 39, 11, 11, 1018, 8
220458, 215546, 441, 4471, 171, 103, 58, 18, 18, 312, 46, 17, 15, 1427, 8
330849, 170415, 293, 160141, 136, 79, 39, 13, 15, 236, 43, 14, 11, 1097, 8
384973, 343372, 373, 41228, 215, 90, 41, 21, 23, 278, 45, 15, 12, 1466, 8
443065, 440600, 433, 2032, 169, 84, 40, 14, 16, 251, 39, 14, 12, 1352, 8
208645, 199569, 416, 8660, 149, 87, 49, 14, 16, 261, 41, 15, 12, 1124, 8
255136, 221168, 334, 33634, 197, 74, 40, 12, 13, 224, 47, 12, 11, 1093, 8
281672, 247681, 424, 33567, 164, 108, 39, 15, 14, 237, 43, 12, 12, 1185, 8
475212, 433271, 446, 41495, 184, 97, 42, 16, 17, 292, 46, 17, 15, 1527, 8
426423, 380023, 368, 46032, 2932, 108, 45, 17, 21, 363, 2351, 21, 18, 1766, 8
324462, 296098, 439, 27925, 144, 75, 38, 13, 14, 222, 37, 13, 11, 1070, 8
223534, 196996, 375, 26163, 144, 73, 39, 13, 13, 216, 36, 12, 11, 1064, 8
222008, 193267, 359, 28382, 137, 75, 39, 12, 14, 225, 46, 12, 11, 1008, 8
234827, 201838, 368, 32621, 157, 88, 43, 18, 19, 245, 40, 16, 14, 1214, 12
307161, 271718, 354, 35089, 171, 88, 43, 17, 18, 246, 39, 17, 13, 1237, 12
480125, 446433, 344, 33348, 170, 132, 43, 19, 18, 283, 45, 17, 13, 1401, 12
308416, 282436, 286, 25694, 1400, 79, 41, 17, 17, 2087, 2278, 2192, 2219, 1094, 12
437592, 397480, 440, 39672, 203, 89, 49, 81, 18, 282, 45, 61, 92, 1295, 12
246116, 221447, 333, 24336, 2095, 2236, 2244, 2212, 2215, 2076, 1853, 2188, 2208, 1095, 12
386212, 359403, 364, 26445, 143, 93, 53, 20, 20, 257, 42, 24, 12, 1086, 12
429141, 289699, 300, 139142, 129, 75, 43, 15, 16, 215, 45, 16, 11, 932, 12
679309, 473769, 305, 205235, 244, 119, 50, 28, 25, 447, 40, 22, 18, 2008, 12
518666, 338816, 311, 179539, 160, 96, 46, 19, 20, 289, 42, 19, 16, 1403, 12
377659, 236440, 286, 140933, 185, 97, 48, 19, 20, 267, 40, 18, 12, 1178, 12
380612, 209998, 274, 170340, 131, 94, 44, 17, 17, 233, 37, 16, 11, 1054, 12
607079, 454585, 250, 152244, 134, 81, 43, 17, 18, 230, 38, 16, 11, 1114, 12
1573701, 1350433, 734, 222534, 175, 103, 47, 20, 22, 318, 42, 19, 16, 1090, 12
397940, 274913, 250, 122777, 124, 82, 47, 18, 18, 233, 47, 15, 11, 935, 12
276222, 150616, 227, 125379, 127, 74, 41, 15, 16, 207, 45, 14, 10, 882, 12
297948, 155548, 259, 142141, 127, 76, 43, 17, 17, 214, 44, 14, 11, 911, 12
295026, 164081, 222, 130723, 120, 72, 41, 15, 16, 207, 45, 14, 10, 922, 12
324609, 198499, 346, 125764, 121, 73, 41, 15, 16, 204, 45, 14, 10, 868, 12
278230, 137483, 235, 140512, 126, 75, 43, 15, 16, 215, 38, 14, 11, 960, 12
396406, 262002, 286, 134118, 6796, 4419, 4428, 4398, 4399, 4123, 2230, 2195, 2218, 928, 12
283999, 161865, 323, 121811, 119, 72, 42, 15, 16, 204, 45, 14, 10, 879, 12
331968, 200288, 275, 131405, 121, 74, 41, 15, 16, 204, 45, 15, 9, 846, 12
365244, 204197, 320, 160727, 136, 83, 44, 17, 18, 234, 38, 16, 12, 1072, 12
314819, 192218, 268, 122333, 965, 75, 45, 16, 19, 207, 38, 15, 10, 871, 12
323601, 182764, 329, 140508, 133, 76, 42, 16, 16, 209, 39, 15, 10, 991, 12
279213, 159177, 354, 119682, 118, 73, 41, 15, 16, 205, 37, 13, 10, 844, 12
193019, 164926, 327, 27766, 138, 79, 43, 16, 16, 216, 45, 15, 11, 1028, 12
311597, 270278, 401, 40918, 216, 94, 44, 24, 25, 287, 108, 17, 13, 1448, 12
182569, 158728, 313, 23528, 126, 77, 42, 15, 16, 210, 37, 15, 10, 933, 12
173076, 150920, 385, 21771, 120, 73, 42, 15, 16, 206, 45, 14, 10, 886, 12
199299, 170637, 316, 28346, 142, 86, 49, 19, 18, 243, 41, 17, 12, 1077, 12
376238, 349576, 405, 26257, 899, 2231, 2240, 2210, 2209, 2065, 1786, 2182, 2204, 1176, 12
230053, 203763, 414, 25876, 130, 77, 42, 16, 18, 220, 38, 16, 10, 997, 12
184765, 157989, 343, 26433, 137, 76, 43, 16, 16, 217, 45, 15, 11, 1025, 12
196706, 168744, 359, 27603, 127, 75, 42, 16, 16, 216, 44, 15, 10, 946, 12
213237, 187724, 438, 25075, 130, 79, 44, 17, 16, 218, 37, 15, 10, 930, 12
193477, 164229, 239, 29009, 127, 77, 43, 16, 16, 212, 37, 14, 11, 930, 12
364800, 330062, 384, 34354, 157, 84, 42, 18, 17, 267, 38, 16, 35, 1182, 12
398475, 352572, 592, 45311, 168, 95, 46, 20, 19, 317, 40, 20, 15, 1597, 12
296127, 245986, 607, 49534, 187, 105, 51, 24, 25, 396, 55, 23, 22, 2502, 12
251632, 247580, 321, 3731, 181, 87, 44, 18, 18, 237, 39, 17, 11, 1291, 12
278028, 274674, 371, 2983, 139, 78, 43, 15, 17, 213, 46, 15, 11, 1031, 12
411024, 407095, 459, 3470, 269, 88, 43, 18, 18, 240, 41, 16, 12, 1206, 12
255143, 246787, 343, 8013, 143, 80, 42, 17, 17, 217, 44, 14, 10, 1076, 12
278739, 250435, 399, 27905, 143, 80, 43, 16, 17, 225, 38, 15, 12, 1071, 12
314881, 288760, 315, 25806, 146, 82, 43, 17, 18, 228, 38, 16, 11, 1099, 12
271208, 263399, 353, 7456, 130, 75, 42, 16, 17, 220, 44, 16, 10, 953, 12
237879, 207390, 423, 30066, 148, 88, 44, 17, 18, 239, 37, 16, 12, 1064, 12
292005, 262054, 403, 29548, 137, 82, 43, 16, 17, 224, 37, 15, 11, 1061, 12
583171, 574756, 347, 8068, 138, 82, 43, 17, 18, 230, 39, 16, 11, 1038, 16
291253, 254701, 336, 36216, 190, 87, 45, 25, 24, 262, 40, 19, 16, 1267, 16
464771, 433031, 344, 31396, 176, 92, 45, 18, 19, 272, 46, 17, 14, 1364, 16
754564, 706405, 307, 47852, 189, 111, 50, 22, 24, 346, 45, 21, 15, 1635, 16
761410, 577968, 259, 183183, 148, 93, 46, 17, 18, 236, 47, 16, 12, 1044, 16
732395, 559211, 274, 172910, 1231, 229, 50, 22, 28, 270, 42, 19, 12, 1250, 16
795185, 630230, 306, 164649, 182, 86, 46, 17, 19, 253, 41, 18, 11, 1150, 16
598255, 424601, 311, 173343, 163, 94, 56, 20, 21, 268, 40, 18, 12, 1300, 16
388270, 264981, 329, 122960, 127, 75, 45, 17, 18, 216, 41, 21, 11, 834, 16
678153, 480232, 380, 197541, 362, 604, 49, 20, 21, 286, 45, 19, 14, 1363, 16
2197229, 2015499, 395, 181335, 279, 112, 54, 22, 29, 379, 41, 80, 73, 1578, 16
446570, 316638, 266, 129666, 141, 82, 44, 16, 18, 224, 39, 53, 11, 986, 16
318138, 196921, 218, 120999, 119, 74, 44, 16, 17, 205, 45, 15, 11, 887, 16
314585, 194351, 272, 119962, 120, 75, 45, 16, 17, 208, 46, 15, 10, 839, 16
390834, 264807, 333, 125694, 514, 72, 44, 16, 16, 2108, 1948, 2181, 2201, 959, 16
2587274, 2385504, 348, 201422, 189, 106, 65, 25, 26, 300, 48, 22, 15, 1333, 16
345820, 224823, 303, 120694, 120, 75, 43, 15, 17, 208, 45, 15, 10, 878, 16
259807, 137133, 295, 122379, 118, 73, 43, 16, 17, 207, 46, 15, 10, 872, 16
304709, 183638, 246, 120825, 122, 73, 43, 15, 16, 203, 37, 14, 11, 886, 16
387763, 250526, 248, 136989, 130, 80, 45, 16, 17, 216, 38, 15, 11, 983, 16
303450, 149508, 257, 153685, 141, 83, 46, 17, 17, 232, 39, 15, 11, 1023, 16
2546371, 2349641, 389, 196341, 197, 117, 65, 26, 25, 306, 48, 22, 16, 1084, 16
424227, 262206, 381, 161640, 134, 79, 46, 16, 19, 232, 45, 15, 11, 960, 16
274970, 148178, 305, 126487, 136, 74, 44, 16, 16, 205, 37, 14, 11, 885, 16
309275, 169697, 361, 139217, 123, 75, 45, 17, 17, 213, 45, 14, 11, 920, 16
305492, 156241, 259, 148992, 127, 80, 44, 16, 17, 218, 46, 15, 11, 973, 16
207589, 180844, 348, 26397, 129, 79, 44, 16, 16, 219, 39, 15, 12, 953, 16
177130, 155023, 313, 21794, 118, 73, 43, 16, 16, 202, 47, 15, 10, 876, 16
343771, 215900, 317, 127554, 2660, 2310, 2331, 2304, 2295, 2177, 1992, 2275, 2201, 883, 16
255417, 224107, 376, 30934, 147, 84, 44, 18, 18, 233, 38, 16, 11, 1139, 16
303864, 268362, 332, 35170, 129, 90, 54, 20, 19, 252, 50, 19, 11, 1094, 16
204661, 179517, 253, 24891, 126, 78, 44, 16, 16, 210, 44, 15, 10, 935, 16
179709, 157543, 273, 21893, 119, 74, 43, 15, 16, 204, 44, 15, 10, 863, 16
237227, 207385, 362, 29480, 135, 79, 43, 17, 17, 216, 37, 15, 11, 1050, 16
282947, 250440, 544, 31963, 144, 86, 45, 17, 18, 242, 40, 17, 12, 1134, 16
190778, 168514, 333, 21931, 119, 74, 44, 17, 16, 204, 46, 14, 11, 868, 16
304844, 161521, 260, 143063, 133, 77, 43, 17, 17, 220, 41, 16, 11, 977, 16
221709, 193688, 374, 27647, 152, 83, 45, 17, 17, 236, 39, 16, 12, 1111, 16
194234, 171860, 326, 22048, 120, 73, 43, 16, 16, 204, 38, 14, 10, 859, 16
302879, 168658, 322, 133899, 127, 77, 43, 15, 17, 207, 38, 16, 10, 911, 16
174513, 150874, 265, 23374, 124, 95, 59, 21, 23, 260, 43, 19, 12, 843, 16
210715, 179849, 413, 30453, 152, 82, 44, 16, 17, 225, 45, 15, 12, 1166, 16
189580, 165328, 334, 23918, 124, 76, 43, 16, 16, 207, 46, 15, 10, 882, 16
286026, 152207, 306, 133513, 137, 78, 43, 16, 17, 209, 46, 15, 11, 929, 16
307260, 280334, 402, 26524, 132, 81, 44, 17, 17, 216, 38, 15, 11, 958, 16
185798, 160705, 312, 24781, 127, 77, 42, 15, 17, 211, 38, 14, 10, 953, 16
430843, 384708, 402, 45733, 176, 105, 54, 23, 22, 352, 124, 21, 17, 1442, 16
381574, 369316, 359, 11899, 166, 96, 51, 20, 23, 275, 126, 19, 13, 1448, 16
271381, 245492, 340, 25549, 3114, 91, 46, 17, 20, 241, 2620, 21, 12, 1079, 16
434474, 404319, 418, 29737, 164, 97, 45, 18, 20, 238, 41, 18, 11, 1220, 16
296672, 287514, 375, 8783, 177, 103, 41, 18, 18, 230, 61, 16, 12, 1107, 20
512844, 479161, 373, 33310, 190, 92, 43, 18, 19, 251, 41, 17, 13, 1221, 20
425335, 386944, 279, 38112, 157, 89, 47, 20, 21, 295, 38, 19, 15, 1250, 20
291460, 261215, 372, 29873, 2921, 96, 54, 22, 23, 278, 2559, 23, 14, 1198, 20
451745, 417199, 409, 34137, 143, 84, 43, 19, 21, 260, 41, 18, 14, 1061, 20
394666, 358134, 391, 36141, 176, 95, 49, 24, 24, 368, 39, 22, 18, 1322, 20
271201, 241749, 282, 29170, 136, 81, 43, 17, 18, 310, 41, 16, 11, 1069, 20
225516, 203606, 336, 21574, 123, 72, 41, 15, 16, 201, 46, 14, 11, 884, 20
327752, 292542, 320, 34890, 160, 90, 44, 19, 19, 260, 41, 18, 15, 1277, 20
244420, 208579, 510, 35331, 158, 88, 46, 22, 22, 306, 44, 20, 16, 1159, 20
383053, 357647, 371, 25035, 5157, 4483, 4395, 2206, 2437, 4244, 3888, 4341, 4366, 1063, 20
280221, 239600, 375, 40246, 169, 104, 59, 27, 28, 379, 50, 25, 21, 1284, 20
314342, 290600, 270, 23472, 124, 73, 42, 16, 16, 213, 46, 16, 10, 926, 20
189206, 163976, 258, 24972, 129, 77, 41, 16, 17, 218, 45, 16, 12, 981, 20
173662, 148848, 234, 24580, 124, 76, 42, 16, 17, 215, 44, 15, 12, 925, 20
289169, 266671, 302, 22196, 6824, 4416, 4414, 4402, 4392, 4118, 2150, 2189, 2211, 920, 20
247009, 218118, 372, 28519, 139, 77, 42, 16, 17, 213, 38, 15, 12, 1054, 20
551617, 515569, 332, 35716, 173, 96, 45, 19, 25, 276, 40, 19, 15, 1440, 20
569166, 427811, 274, 141081, 1812, 2686, 2287, 18, 9318, 224, 38, 15, 12, 979, 20
356683, 217970, 265, 138448, 137, 78, 43, 17, 18, 231, 38, 16, 12, 966, 20
420948, 246437, 311, 174200, 144, 89, 44, 19, 18, 275, 41, 19, 14, 1357, 20
318249, 185974, 322, 131953, 126, 74, 43, 17, 17, 206, 47, 15, 15, 876, 20
383533, 197199, 267, 186067, 151, 89, 49, 22, 23, 346, 45, 21, 17, 1156, 20
407411, 270813, 348, 136250, 1760, 142, 41, 16, 17, 2081, 360, 466, 14, 1008, 20
384521, 256791, 264, 127466, 116, 71, 42, 15, 16, 206, 45, 14, 10, 901, 20
259558, 136613, 249, 122696, 120, 70, 41, 16, 16, 202, 45, 14, 11, 888, 20
343263, 195343, 359, 147561, 145, 76, 42, 17, 17, 216, 46, 16, 11, 972, 20
425043, 276386, 251, 148406, 145, 86, 51, 17, 18, 256, 41, 17, 13, 1218, 20
381295, 235264, 318, 145713, 167, 137, 106, 18, 17, 223, 61, 16, 13, 1032, 20
374333, 229163, 222, 144948, 130, 84, 48, 19, 20, 247, 70, 17, 11, 945, 20
286806, 144615, 297, 141894, 127, 77, 42, 16, 17, 217, 37, 16, 12, 976, 20
321733, 164654, 278, 156801, 135, 81, 43, 17, 17, 229, 38, 16, 11, 1080, 20
313176, 168744, 302, 144130, 153, 77, 42, 17, 18, 217, 38, 15, 11, 1013, 20
293446, 151840, 264, 141342, 125, 75, 41, 16, 17, 214, 47, 15, 11, 951, 20
350354, 186209, 236, 163909, 134, 83, 44, 19, 20, 253, 40, 18, 13, 1042, 20
286049, 164082, 316, 121651, 140, 73, 41, 17, 16, 208, 38, 15, 10, 894, 20
376186, 243356, 299, 132531, 167, 77, 42, 16, 17, 219, 38, 15, 13, 981, 20
298717, 153251, 264, 145202, 124, 75, 41, 16, 17, 213, 46, 16, 11, 955, 20
290534, 163254, 304, 126976, 138, 78, 44, 17, 19, 222, 46, 16, 11, 1008, 20
275432, 145908, 265, 129259, 120, 72, 40, 16, 15, 204, 46, 14, 10, 878, 20
211794, 184912, 337, 26545, 139, 77, 42, 17, 17, 228, 43, 16, 12, 980, 20
411776, 273767, 339, 137670, 160, 88, 41, 15, 16, 208, 37, 15, 10, 922, 20
312173, 285325, 566, 26282, 142, 77, 41, 16, 18, 219, 38, 15, 11, 1045, 20
182139, 158215, 271, 23653, 135, 84, 45, 19, 20, 256, 41, 18, 14, 1028, 20
190335, 162344, 307, 27684, 128, 74, 42, 16, 17, 211, 45, 15, 11, 982, 20
218372, 187525, 283, 30564, 138, 83, 42, 17, 18, 238, 38, 16, 13, 1140, 20
345741, 212063, 390, 133288, 1498, 2232, 2230, 2208, 2208, 2103, 1883, 2182, 2199, 883, 20
354884, 319322, 289, 35273, 2966, 87, 44, 18, 18, 238, 38, 16, 12, 1144, 20
345257, 200050, 274, 144933, 126, 72, 42, 16, 15, 210, 60, 15, 10, 889, 20
189342, 185900, 394, 3048, 141, 77, 41, 16, 18, 217, 38, 16, 12, 1052, 20
365975, 335177, 405, 30393, 2069, 81, 44, 18, 20, 240, 1567, 19, 12, 1072, 24
444319, 408709, 600, 35010, 167, 100, 46, 20, 21, 296, 43, 19, 14, 1288, 24
284114, 276343, 329, 7442, 127, 79, 41, 18, 17, 210, 48, 14, 11, 942, 24
217993, 190130, 377, 27486, 150, 82, 43, 17, 18, 224, 45, 16, 12, 1082, 24
334434, 176030, 339, 158065, 145, 88, 45, 18, 19, 247, 41, 17, 13, 1177, 24
276407, 267122, 457, 8828, 3110, 87, 44, 20, 21, 252, 2572, 20, 14, 1176, 24
472212, 433322, 449, 38441, 224, 91, 44, 20, 18, 275, 46, 19, 13, 1393, 24
506296, 353593, 267, 152436, 1439, 2279, 2280, 2253, 2382, 2182, 1855, 2220, 2204, 1133, 24
581538, 541201, 379, 39958, 174, 97, 46, 20, 21, 292, 41, 19, 14, 1420, 24
868294, 697070, 282, 170942, 192, 97, 47, 20, 22, 302, 42, 18, 14, 1314, 24
770412, 551897, 306, 218209, 177, 103, 48, 23, 21, 314, 42, 19, 16, 1522, 24
585362, 416909, 274, 168179, 145, 92, 46, 20, 20, 257, 42, 18, 14, 1221, 24
730781, 573382, 320, 157079, 142, 89, 44, 20, 18, 251, 44, 17, 13, 1143, 24
522132, 389446, 264, 132422, 126, 77, 41, 17, 17, 217, 39, 16, 12, 946, 24
680655, 494204, 330, 186121, 223, 108, 49, 22, 23, 343, 43, 21, 18, 1639, 24
501737, 335723, 270, 165744, 143, 79, 41, 17, 19, 743, 45, 16, 12, 1105, 24
354195, 206223, 282, 147690, 126, 83, 51, 21, 19, 245, 49, 18, 13, 959, 24
1773554, 1588104, 733, 184717, 274, 117, 55, 29, 31, 386, 45, 29, 18, 1609, 24
3171666, 2992925, 396, 178345, 1117, 2298, 2071, 30, 829, 342, 46, 24, 18, 1411, 24
3817677, 3665868, 250, 151559, 185, 156, 257, 130, 215, 287, 49, 84, 120, 1059, 24
303548, 152326, 275, 150947, 131, 79, 42, 18, 18, 223, 1372, 18, 11, 966, 24
263030, 133638, 264, 129128, 120, 72, 43, 16, 16, 205, 47, 14, 10, 882, 24
2802072, 2628096, 330, 173646, 3754, 2722, 4555, 4431, 4433, 3811, 2102, 3971, 2344, 1402, 24
336585, 193003, 295, 143287, 127, 77, 43, 17, 18, 219, 45, 15, 12, 978, 24
2902180, 2731000, 608, 170572, 2560, 131, 63, 24, 25, 2047, 2847, 2209, 2239, 1506, 24
296557, 170219, 276, 126062, 127, 76, 42, 18, 17, 213, 38, 16, 11, 944, 24
248876, 130096, 265, 118515, 121, 74, 43, 17, 16, 207, 38, 14, 11, 876, 24
2499452, 2357012, 299, 142141, 128, 97, 59, 22, 23, 268, 53, 20, 13, 955, 24
360596, 240420, 314, 119862, 118, 72, 42, 16, 17, 206, 46, 14, 11, 874, 24
3059983, 2906852, 317, 152814, 4094, 4569, 3022, 1354, 4431, 3871, 3582, 4391, 4081, 1131, 24
287552, 145107, 272, 142173, 127, 79, 43, 18, 17, 215, 46, 15, 13, 922, 24
348817, 191634, 332, 156851, 136, 78, 43, 17, 17, 365, 42, 21, 18, 1039, 24
240738, 213707, 342, 26689, 139, 83, 43, 17, 19, 222, 38, 17, 12, 1052, 24
247756, 213802, 412, 33542, 144, 91, 45, 19, 20, 252, 40, 22, 15, 1201, 24
480353, 355067, 273, 125013, 6818, 4408, 4401, 4377, 4378, 4362, 3417, 3772, 4537, 864, 24
186748, 162207, 323, 24218, 136, 88, 44, 17, 18, 216, 47, 16, 12, 1005, 24
238306, 196700, 291, 41315, 166, 103, 50, 25, 26, 418, 40, 23, 23, 1366, 24
182322, 156666, 282, 25374, 128, 78, 44, 18, 18, 219, 38, 15, 12, 986, 24
300409, 273216, 372, 26821, 151, 81, 43, 18, 17, 238, 41, 15, 11, 1129, 24
344073, 214210, 310, 129553, 2413, 2234, 2232, 2212, 2209, 2102, 1881, 2182, 2205, 970, 24
191421, 166726, 282, 24413, 130, 78, 43, 18, 18, 217, 45, 15, 12, 924, 24
306176, 161525, 328, 144323, 134, 77, 43, 17, 18, 214, 37, 14, 12, 955, 24
204245, 179108, 360, 24777, 139, 77, 42, 18, 18, 214, 39, 15, 12, 1024, 24
192398, 164869, 304, 27225, 129, 78, 43, 18, 17, 224, 45, 16, 11, 942, 24
196077, 172125, 389, 23563, 123, 75, 44, 17, 17, 216, 46, 16, 12, 938, 24
186233, 162392, 344, 23497, 131, 80, 45, 20, 19, 240, 39, 17, 14, 978, 24
368747, 244771, 392, 123584, 197, 82, 43, 22, 18, 242, 44, 17, 12, 1110, 24
