929105, 677443, 83353, 168309, 18525, 11960, 7011, 1609, 1604, 32962, 3368, 1576, 920, 202721, 8
878291, 640011, 72094, 166186, 30685, 8926, 8868, 1639, 1634, 9731, 3495, 1605, 976, 198464, 8
812771, 610933, 41956, 159882, 16634, 7045, 7006, 1602, 1598, 9239, 3359, 1563, 937, 198529, 8
862062, 643415, 40778, 177869, 17287, 7048, 7005, 1605, 1594, 9303, 3374, 1572, 947, 213782, 8
867091, 640834, 66564, 159693, 18300, 7049, 7002, 1594, 1592, 9414, 3360, 1542, 916, 208593, 8
888002, 686298, 41337, 160367, 17827, 7057, 7005, 1600, 1591, 9719, 3362, 1539, 956, 209112, 8
866790, 623042, 61144, 182604, 17227, 6985, 6944, 1596, 1592, 9271, 3368, 1557, 925, 221117, 8
825916, 627058, 40256, 158602, 17481, 6985, 6941, 1598, 1595, 9271, 3366, 1571, 963, 201216, 8
885734, 642750, 71823, 171161, 17255, 6986, 6940, 1592, 1592, 9384, 3359, 1551, 958, 208181, 8
838284, 633314, 45940, 159030, 17184, 6985, 6942, 1592, 1592, 9309, 3355, 1560, 931, 212496, 8
871027, 641678, 44210, 185139, 17055, 6988, 6945, 1598, 1595, 9299, 3375, 1549, 944, 216654, 8
917367, 711910, 42573, 162884, 18198, 6995, 6946, 1598, 1597, 20811, 3520, 3050, 3053, 202145, 8
816540, 600747, 56413, 159380, 16852, 6992, 6942, 1597, 1594, 9273, 3345, 1539, 950, 201881, 8
907134, 666661, 64994, 175479, 18882, 6994, 6943, 1606, 1605, 9457, 3386, 1559, 925, 209980, 8
831802, 605120, 65230, 161452, 17136, 6987, 6942, 1596, 1593, 9307, 3352, 1540, 915, 202302, 8
934896, 635718, 39964, 259214, 17379, 6986, 6942, 1595, 1593, 9300, 3365, 1545, 927, 207581, 8
823028, 600682, 63233, 159113, 18438, 6995, 6944, 1608, 1603, 9326, 3365, 1571, 921, 194278, 8
833692, 604876, 68110, 160706, 17572, 6985, 6941, 1599, 1596, 9311, 3351, 1533, 959, 205706, 8
871405, 647183, 55118, 169104, 18913, 6992, 6942, 1601, 1597, 15038, 3372, 1585, 964, 200944, 8
842890, 613804, 59199, 169887, 17441, 6989, 6944, 1600, 1593, 9326, 3367, 1541, 923, 205744, 8
901937, 627244, 60831, 213862, 17525, 6991, 6944, 1600, 1594, 9299, 3369, 1561, 974, 214837, 8
844435, 614640, 62224, 167571, 18381, 6991, 6945, 1599, 1597, 9384, 3371, 1558, 922, 200989, 8
1059723, 690985, 59182, 309556, 17239, 6987, 6942, 1596, 1592, 12827, 5658, 1560, 934, 211829, 8
1118491, 884071, 66860, 167560, 20026, 7011, 6945, 1602, 1599, 26631, 3357, 1563, 955, 240036, 8
978674, 738500, 64673, 175501, 18866, 6991, 6944, 1648, 1639, 21058, 3546, 3030, 3105, 209352, 8
949846, 715502, 61998, 172346, 18126, 6997, 6945, 1598, 1596, 9383, 3352, 1541, 967, 230351, 8
970937, 740204, 64988, 165745, 25027, 6990, 6945, 1649, 1638, 20248, 7115, 2984, 3106, 209826, 8
934646, 688920, 70807, 174919, 17985, 6997, 6943, 1600, 1595, 9425, 3368, 1556, 941, 231997, 8
960458, 741644, 61487, 157327, 19001, 6992, 6945, 1599, 1600, 31087, 3364, 1579, 899, 214503, 8
1055957, 816448, 64275, 175234, 18987, 7749, 7330, 1600, 1734, 9793, 3364, 1577, 923, 208748, 8
1028406, 783240, 63571, 181595, 18179, 7165, 7265, 1656, 1659, 11116, 3350, 1551, 906, 227339, 8
950220, 702377, 76251, 171592, 17808, 6984, 6945, 1605, 1608, 9864, 3362, 1566, 937, 211937, 8
836366, 619072, 55560, 161734, 16895, 6982, 6940, 1597, 1596, 9307, 3367, 1575, 970, 212479, 8
866553, 643058, 55368, 168127, 19710, 6998, 6944, 1607, 1603, 9392, 3384, 1556, 931, 205034, 8
871925, 630897, 84957, 156071, 17506, 6993, 6943, 1601, 1593, 9672, 3368, 1597, 1060, 206602, 8
840981, 609863, 63527, 167591, 17328, 6986, 6944, 1599, 1592, 9286, 3373, 1538, 922, 207278, 8
966466, 738690, 61463, 166313, 19891, 7334, 7785, 1665, 1668, 18668, 3367, 3200, 3084, 201514, 8
847192, 626936, 64288, 155968, 18806, 6984, 6942, 1595, 1593, 12588, 3364, 1566, 944, 206328, 8
849152, 631778, 62536, 154838, 17862, 6993, 6950, 1604, 1598, 9273, 3367, 1591, 936, 193491, 8
938763, 691471, 68016, 179276, 19764, 16069, 16075, 3639, 1824, 9379, 3383, 1556, 937, 214375, 8
968990, 752734, 40401, 175855, 17186, 6987, 6945, 1600, 1596, 11933, 3374, 1578, 965, 208738, 8
958532, 711750, 64659, 182123, 18938, 8932, 8894, 1640, 1640, 9494, 3579, 1645, 1035, 220672, 8
4361388, 4135177, 44940, 181271, 21165, 7631, 7732, 1718, 1642, 18583, 3358, 3223, 3126, 224113, 8
1000584, 768648, 57488, 174448, 19109, 7004, 7113, 1664, 1600, 9555, 3529, 1542, 912, 218414, 8
855312, 629772, 64753, 160787, 17333, 6984, 6945, 1599, 1597, 9289, 3347, 1568, 941, 201591, 8
906116, 659174, 63652, 183290, 17535, 6985, 6944, 1599, 1595, 9578, 3348, 1604, 1247, 215084, 8
847880, 607487, 75094, 165299, 16875, 6983, 6943, 1599, 1596, 9307, 3367, 1554, 948, 208460, 8
952346, 718680, 62719, 170947, 17927, 6996, 6946, 1599, 1592, 35311, 3361, 1539, 920, 217704, 8
3170004, 2934920, 56941, 178143, 21971, 7012, 6954, 1616, 3133, 27284, 3357, 3167, 2301, 239674, 8
957227, 673444, 46061, 237722, 17389, 6988, 6946, 1601, 1596, 9536, 3371, 1573, 933, 208664, 8
895878, 649337, 61868, 184673, 17205, 6985, 6944, 1591, 1591, 9307, 3360, 1569, 921, 220349, 8
1648772, 1420090, 50361, 178321, 21514, 9370, 6955, 1613, 1605, 9770, 3376, 3345, 3201, 227609, 8
822629, 618728, 41381, 162520, 16763, 6984, 6946, 1595, 1590, 9252, 3357, 1548, 925, 208681, 8
823570, 599686, 64319, 159565, 17155, 6981, 6942, 1598, 1594, 9298, 3368, 1543, 939, 199108, 8
873277, 660934, 53385, 158958, 17298, 6984, 6943, 1597, 1593, 9301, 3371, 1566, 944, 207298, 8
1013455, 764576, 68845, 180034, 17342, 16003, 14964, 3793, 3780, 9683, 5671, 1593, 934, 218691, 8
1026250, 606510, 51724, 368016, 17234, 6986, 6947, 1594, 1595, 9329, 3359, 1571, 966, 199828, 8
