1599, 5066
1633, 5093
3093, 6900
4154, 7698
3791, 7734
1993, 6267
3642, 5084
2339, 6941
1623, 4733
1926, 5855
1581, 4855
2191, 5942
1988, 7772
1532, 4970
1534, 5388
1852, 5898
2021, 6428
1455, 4360
1495, 4618
1451, 4390
1360, 4113
1528, 4638
2122, 4757
1630, 4960
1461, 4379
1447, 4368
1736, 5530
1551, 4357
2292, 7572
1449, 4398
