6155838, 3399572, 507853, 2248413, 103977, 45634, 55233, 25484, 25373, 53980, 36219, 18483, 8690, 1686939, 8
6398224, 3660803, 395151, 2342270, 126116, 94529, 116203, 25678, 38919, 53950, 36326, 18463, 8715, 1559804, 8
6011365, 3399441, 334969, 2276955, 120504, 80733, 55865, 25548, 25355, 54031, 36301, 18410, 8668, 1520244, 8
5923598, 3405099, 373363, 2145136, 119842, 77225, 55731, 30794, 28886, 112011, 36124, 18630, 8843, 1391088, 8
5787979, 3314372, 343348, 2130259, 106421, 45708, 55719, 25386, 25295, 56179, 36444, 29094, 20030, 1470514, 8
8169624, 5608522, 387228, 2173874, 126728, 67402, 63176, 54410, 48974, 57552, 36364, 18860, 9635, 1431891, 8
5715862, 3180297, 373732, 2161833, 107281, 45364, 55286, 25562, 25243, 54101, 36517, 18453, 8750, 1454246, 8
5838408, 3454122, 325289, 2058997, 126049, 88719, 72079, 27945, 25434, 61698, 36202, 18975, 9452, 1426195, 8
6130069, 3200413, 368246, 2561410, 107918, 45388, 55356, 25560, 25327, 53942, 36294, 18394, 8657, 1461689, 8
5986814, 3330456, 366666, 2289692, 113096, 45385, 55180, 28310, 25747, 54545, 36551, 18584, 8780, 1417264, 8
5856869, 3312968, 356686, 2187215, 107159, 45400, 55396, 25480, 25363, 56465, 36250, 18185, 8627, 1480600, 8
8855551, 5830584, 349590, 2675377, 162563, 162404, 123590, 27386, 54460, 54269, 36418, 18311, 8928, 1444429, 8
5948489, 3495109, 393803, 2059577, 106752, 52264, 57696, 25241, 25453, 55368, 77707, 18370, 8751, 1480376, 8
8691273, 6333320, 341246, 2016707, 126887, 45566, 89877, 26304, 25369, 57733, 36450, 19429, 9368, 1342804, 8
5822970, 3381825, 346687, 2094458, 128451, 58527, 64820, 25240, 26829, 74126, 36317, 18249, 8735, 1469010, 8
6503081, 4072729, 454585, 1975767, 124715, 73256, 62374, 25354, 25311, 57980, 37644, 19526, 9409, 1486929, 8
6007676, 3422622, 414244, 2170810, 130321, 45498, 55681, 25447, 25499, 58739, 36400, 31853, 17842, 1427847, 8
5986643, 3564650, 393172, 2028821, 113734, 45412, 55639, 30540, 30518, 110716, 36392, 36644, 9679, 1463355, 8
5879277, 3399774, 343254, 2136249, 104968, 45382, 55276, 27188, 26606, 55138, 36555, 18522, 8778, 1468913, 8
5805388, 3307043, 398268, 2100077, 105140, 45614, 54950, 25744, 25688, 70411, 36250, 18377, 8722, 1448161, 8
5722194, 3265010, 370724, 2086460, 103776, 45382, 55289, 25570, 25351, 65462, 36336, 18314, 8645, 1513683, 8
5700514, 3229932, 396701, 2073881, 106285, 45484, 54961, 25401, 25607, 58369, 36189, 26278, 8748, 1456762, 8
5899451, 3487769, 326280, 2085402, 119277, 62682, 57420, 52952, 25743, 60958, 75317, 19387, 9020, 1429306, 8
5695608, 3295966, 376051, 2023591, 105845, 45395, 55423, 25449, 25373, 53891, 36256, 18223, 8604, 1523475, 8
