307171, 291394, 3906, 11871, 1761, 768, 921, 812, 561, 1464, 269, 216, 76, 13933, 8
193137, 177669, 3021, 12447, 1225, 631, 582, 106, 109, 1585, 271, 235, 80, 11364, 8
197527, 182369, 3717, 11441, 1249, 510, 460, 96, 99, 1527, 243, 216, 74, 13473, 8
211380, 195931, 3786, 11663, 1190, 508, 457, 96, 101, 1527, 250, 213, 69, 13718, 8
274482, 258445, 3769, 12268, 1370, 509, 462, 98, 102, 1558, 257, 216, 69, 14224, 8
312661, 295536, 4229, 12896, 1716, 513, 466, 98, 105, 2676, 251, 2109, 480, 13810, 8
254519, 238281, 4030, 12208, 1238, 504, 458, 98, 99, 1456, 245, 215, 71, 14040, 8
234699, 219016, 4004, 11679, 1167, 501, 459, 95, 100, 1444, 246, 211, 68, 10381, 8
326979, 307678, 4120, 15181, 1284, 512, 533, 156, 160, 2165, 247, 214, 76, 12672, 8
205146, 189389, 4070, 11687, 1177, 502, 457, 97, 100, 1510, 246, 215, 70, 13741, 8
262276, 245802, 4124, 12350, 1268, 2668, 2661, 2303, 2304, 2680, 272, 214, 74, 14468, 8
238349, 223705, 3150, 11494, 1233, 521, 457, 97, 101, 1514, 245, 215, 73, 10407, 8
215058, 200258, 4177, 10623, 1298, 508, 458, 98, 101, 1408, 247, 212, 72, 13034, 8
250301, 234933, 3210, 12158, 1367, 510, 458, 96, 100, 1514, 248, 217, 71, 15378, 8
281274, 260050, 4494, 16730, 1467, 510, 458, 161, 167, 2572, 317, 211, 74, 14884, 8
193288, 178501, 3276, 11511, 1174, 503, 458, 97, 101, 1460, 246, 213, 75, 10627, 8
231372, 213193, 4526, 13653, 1486, 514, 457, 98, 100, 2509, 242, 214, 77, 15265, 8
208639, 192200, 4803, 11636, 1184, 502, 457, 98, 101, 1551, 249, 209, 72, 13659, 8
214917, 197036, 3923, 13958, 1267, 507, 457, 98, 101, 1668, 247, 211, 73, 15007, 8
186855, 172454, 3773, 10628, 1138, 506, 455, 96, 100, 1496, 245, 214, 69, 12826, 8
194205, 178819, 4226, 11160, 1180, 514, 468, 97, 99, 1505, 249, 214, 74, 13139, 8
295250, 272583, 4522, 18145, 1483, 509, 455, 96, 102, 1484, 268, 216, 74, 19680, 8
307116, 292109, 3211, 11796, 1222, 507, 458, 96, 99, 1540, 246, 209, 70, 13766, 8
353155, 337547, 3900, 11708, 1226, 2670, 2664, 2303, 2306, 3624, 279, 2149, 2278, 13696, 8
226269, 209487, 4927, 11855, 1214, 506, 457, 97, 100, 1505, 248, 211, 69, 13641, 8
315794, 295352, 4207, 16235, 1709, 514, 458, 98, 113, 2449, 255, 219, 77, 14036, 8
195053, 180155, 3661, 11237, 1152, 502, 457, 96, 99, 1548, 242, 213, 70, 12970, 8
296892, 274688, 4109, 18095, 1820, 544, 460, 99, 101, 1690, 252, 218, 77, 19550, 8
