123, 508
161, 789
132, 715
131, 525
155, 415
189, 458
179, 459
197, 441
120, 532
123, 510
158, 443
137, 389
168, 446
188, 440
132, 515
157, 452
123, 516
187, 434
126, 525
132, 485
144, 450
120, 738
155, 468
156, 515
131, 511
188, 454
199, 574
122, 522
122, 535
182, 439
