2871, 9800
3144, 11883
2509, 9286
2677, 10531
2660, 8723
2735, 10459
2584, 10110
3013, 12640
3046, 12957
2830, 11677
2755, 10807
3890, 16571
2675, 10584
2583, 9851
2983, 12874
2924, 12666
2609, 10374
2337, 8600
2315, 8528
2273, 8367
2510, 9899
5184, 18743
3421, 13741
2450, 8610
2785, 10729
2400, 8775
2404, 9023
2294, 8322
2321, 9034
2371, 7521
