3954, 18502
4636, 22050
4510, 21544
4358, 19270
4351, 18640
4706, 18432
5348, 23544
4994, 25473
5354, 20303
6335, 22779
5088, 27091
4870, 21713
4671, 21668
15624, 22532
5235, 22485
4569, 22682
4421, 20277
4029, 16950
4675, 17949
3919, 15872
3930, 16764
4246, 18503
6100, 24710
5899, 17814
4499, 19864
4742, 17139
5536, 17065
4981, 18459
4031, 16907
5218, 21415
