63, 162
45, 86
59, 107
49, 115
46, 88
45, 86
57, 101
45, 85
45, 2231
54, 98
44, 81
83, 180
42, 75
56, 96
65, 89
53, 105
52, 101
56, 95
49, 93
44, 78
55, 97
44, 91
72, 125
55, 100
65, 99
67, 117
51, 100
56, 95
44, 84
54, 95
