988, 2426
1081, 2645
1214, 2818
960, 2400
1562, 3468
912, 2287
1401, 3011
1348, 3029
1129, 2607
978, 2459
1241, 2950
1589, 3301
1320, 3318
1143, 2747
896, 2284
1669, 3967
1015, 2461
927, 2254
928, 4798
836, 2089
832, 2118
1151, 2766
1152, 2779
1093, 2660
922, 2298
926, 2350
846, 2109
973, 2363
1379, 3291
999, 2360
