511, 986
294, 749
241, 617
250, 603
256, 632
289, 796
283, 666
237, 608
237, 662
257, 738
257, 645
372, 1271
314, 798
326, 788
277, 649
290, 701
267, 669
367, 890
299, 721
254, 678
278, 670
275, 760
448, 1078
438, 1048
259, 648
444, 1027
311, 764
248, 775
302, 735
271, 735
