740, 1839
412, 1119
890, 1229
456, 1218
670, 1589
464, 1199
867, 1836
499, 1306
1042, 2447
546, 1381
463, 1203
696, 1742
539, 1405
586, 1449
485, 1318
499, 1278
417, 1124
505, 1305
417, 1090
468, 1204
422, 1130
549, 1384
591, 1455
476, 1202
456, 1119
539, 1378
506, 1257
452, 1167
464, 2692
537, 1367
