8, 16
10, 17
8, 2170
26, 11
10, 12
15, 15
13, 14
10, 12
10, 10
10, 11
9, 11
16, 2112
10, 2392
20, 20
19, 16
11, 11
10, 12
15, 15
9, 2300
11, 12
9, 12
11, 14
18, 16
9, 11
14, 15
8, 11
11, 13
29, 16
9, 2180
12, 14
