1024, 0.600000, 0.054043, 16 
2048, 0.600000, 0.866352, 16 
4096, 0.600000, 2.126893, 16 
1024, 0.600000, 0.129047, 16 
2048, 0.600000, 0.528723, 16 
5120, 0.600000, 1.141440, 16 
4096, 0.600000, 1.001412, 16 
7680, 0.600000, 2.706805, 16 
5120, 0.600000, 2.162128, 16 
7680, 0.600000, 6.610167, 16 
10240, 0.600000, 8.767186, 16 
10240, 0.600000, 7.535116, 16 
12800, 0.600000, 9.512945, 16 
1024, 0.600000, 0.054214, 16 
2048, 0.600000, 0.184668, 16 
4096, 0.600000, 0.726559, 16 
5120, 0.600000, 1.846700, 16 
12800, 0.600000, 14.770238, 16 
1024, 0.600000, 0.139843, 16 
2048, 0.600000, 0.482851, 16 
7680, 0.600000, 5.659669, 16 
4096, 0.600000, 0.757066, 16 
5120, 0.600000, 1.131625, 16 
10240, 0.600000, 5.175909, 16 
7680, 0.600000, 4.981663, 16 
10240, 0.600000, 5.185669, 16 
12800, 0.600000, 8.298676, 16 
1024, 0.600000, 0.065875, 16 
2048, 0.600000, 1.227795, 16 
4096, 0.600000, 2.210424, 16 
5120, 0.600000, 2.370921, 16 
7680, 0.600000, 2.769579, 16 
12800, 0.600000, 17.362959, 16 
1024, 0.600000, 0.056024, 16 
2048, 0.600000, 0.184839, 16 
4096, 0.600000, 0.730221, 16 
10240, 0.600000, 8.456544, 16 
5120, 0.600000, 4.295068, 16 
7680, 0.600000, 3.224041, 16 
12800, 0.600000, 7.761156, 16 
1024, 0.600000, 0.196900, 16 
2048, 0.600000, 0.624988, 16 
10240, 0.600000, 9.682488, 16 
4096, 0.600000, 1.132116, 16 
5120, 0.600000, 1.955074, 16 
7680, 0.600000, 3.478626, 16 
12800, 0.600000, 8.124453, 16 
1024, 0.600000, 0.526356, 16 
2048, 0.600000, 0.183972, 16 
4096, 0.600000, 0.733073, 16 
10240, 0.600000, 9.548952, 16 
5120, 0.600000, 2.273630, 16 
7680, 0.600000, 7.869383, 16 
12800, 0.600000, 15.540848, 16 
10240, 0.600000, 4.515359, 16 
1024, 0.600000, 0.054201, 16 
2048, 0.600000, 0.228603, 16 
4096, 0.600000, 0.924497, 16 
5120, 0.600000, 1.257767, 16 
7680, 0.600000, 5.152610, 16 
12800, 0.600000, 7.747134, 16 
1024, 0.600000, 0.257610, 16 
2048, 0.600000, 0.495335, 16 
4096, 0.600000, 1.973516, 16 
5120, 0.600000, 3.385614, 16 
10240, 0.600000, 7.858173, 16 
7680, 0.600000, 3.105880, 16 
12800, 0.600000, 9.793119, 16 
10240, 0.600000, 7.452777, 16 
1024, 0.600000, 0.054249, 16 
2048, 0.600000, 0.228419, 16 
4096, 0.600000, 0.924419, 16 
5120, 0.600000, 1.971068, 16 
12800, 0.600000, 7.362942, 16 
1024, 0.600000, 0.266057, 16 
7680, 0.600000, 8.209991, 16 
2048, 0.600000, 0.193042, 16 
4096, 0.600000, 0.923098, 16 
5120, 0.600000, 1.407425, 16 
10240, 0.600000, 7.129948, 16 
7680, 0.600000, 5.261433, 16 
10240, 0.600000, 9.513381, 16 
12800, 0.600000, 14.106709, 16 
1024, 0.600000, 0.074190, 16 
2048, 0.600000, 0.294212, 16 
4096, 0.600000, 1.412819, 16 
5120, 0.600000, 6.151015, 16 
12800, 0.600000, 13.220905, 16 
1024, 0.600000, 0.559009, 16 
2048, 0.600000, 0.714373, 16 
4096, 0.600000, 2.210276, 16 
5120, 0.600000, 1.966375, 16 
7680, 0.600000, 11.875726, 16 
7680, 0.600000, 3.438517, 16 
10240, 0.600000, 8.158556, 16 
10240, 0.600000, 12.072510, 16 
12800, 0.600000, 23.300050, 16 
1024, 0.600000, 0.364771, 16 
2048, 0.600000, 0.733957, 16 
12800, 0.600000, 18.968874, 16 
1024, 0.600000, 0.417424, 16 
2048, 0.600000, 0.772398, 16 
4096, 0.600000, 3.258223, 16 
4096, 0.600000, 2.506446, 16 
5120, 0.600000, 3.127794, 16 
5120, 0.600000, 3.433837, 16 
7680, 0.600000, 7.719919, 16 
7680, 0.600000, 10.584308, 16 
10240, 0.600000, 9.177416, 16 
10240, 0.600000, 9.517449, 16 
12800, 0.600000, 16.281481, 16 
1024, 0.600000, 0.577282, 16 
2048, 0.600000, 0.464378, 16 
12800, 0.600000, 15.247114, 16 
4096, 0.600000, 2.494717, 16 
1024, 0.600000, 0.397751, 16 
2048, 0.600000, 0.883409, 16 
4096, 0.600000, 1.980840, 16 
5120, 0.600000, 3.294594, 16 
5120, 0.600000, 6.252309, 16 
7680, 0.600000, 4.857892, 16 
7680, 0.600000, 4.678704, 16 
10240, 0.600000, 10.275015, 16 
10240, 0.600000, 14.702007, 16 
12800, 0.600000, 13.611901, 16 
1024, 0.600000, 0.258331, 16 
2048, 0.600000, 1.576188, 16 
4096, 0.600000, 2.516348, 16 
5120, 0.600000, 2.878113, 16 
12800, 0.600000, 18.775507, 16 
1024, 0.600000, 0.202663, 16 
2048, 0.600000, 0.568195, 16 
7680, 0.600000, 5.351702, 16 
4096, 0.600000, 1.522759, 16 
5120, 0.600000, 4.659511, 16 
10240, 0.600000, 17.359387, 16 
7680, 0.600000, 10.747002, 16 
12800, 0.600000, 12.387669, 16 
1024, 1.100000, 0.260148, 16 
2048, 1.100000, 0.948163, 16 
10240, 0.600000, 9.682134, 16 
4096, 1.100000, 4.185623, 16 
5120, 1.100000, 5.454154, 16 
7680, 1.100000, 10.327026, 16 
12800, 0.600000, 21.257577, 16 
1024, 1.100000, 0.161572, 16 
2048, 1.100000, 1.164239, 16 
10240, 1.100000, 15.718859, 16 
4096, 1.100000, 2.769131, 16 
5120, 1.100000, 4.729779, 16 
7680, 1.100000, 9.165692, 16 
12800, 1.100000, 18.318733, 16 
1024, 1.100000, 0.277014, 16 
2048, 1.100000, 0.588556, 16 
4096, 1.100000, 2.309136, 16 
10240, 1.100000, 15.871439, 16 
5120, 1.100000, 3.424975, 16 
7680, 1.100000, 7.020959, 16 
12800, 1.100000, 20.570085, 16 
1024, 1.100000, 0.300338, 16 
2048, 1.100000, 0.916459, 16 
4096, 1.100000, 2.956043, 16 
10240, 1.100000, 16.663878, 16 
5120, 1.100000, 2.372021, 16 
7680, 1.100000, 7.935601, 16 
12800, 1.100000, 16.172730, 16 
1024, 1.100000, 0.190890, 16 
2048, 1.100000, 1.955803, 16 
4096, 1.100000, 2.584023, 16 
10240, 1.100000, 16.398818, 16 
5120, 1.100000, 3.480593, 16 
7680, 1.100000, 5.770553, 16 
12800, 1.100000, 17.824279, 16 
1024, 1.100000, 0.097308, 16 
2048, 1.100000, 1.560079, 16 
4096, 1.100000, 3.851964, 16 
5120, 1.100000, 2.591700, 16 
10240, 1.100000, 10.303658, 16 
7680, 1.100000, 8.167175, 16 
10240, 1.100000, 9.863406, 16 
12800, 1.100000, 16.664503, 16 
1024, 1.100000, 0.183675, 16 
2048, 1.100000, 0.439475, 16 
4096, 1.100000, 4.836983, 16 
5120, 1.100000, 2.860933, 16 
12800, 1.100000, 17.279556, 16 
1024, 1.100000, 0.336518, 16 
2048, 1.100000, 0.713856, 16 
7680, 1.100000, 8.469125, 16 
4096, 1.100000, 2.360579, 16 
5120, 1.100000, 3.179821, 16 
10240, 1.100000, 9.820989, 16 
7680, 1.100000, 5.907642, 16 
10240, 1.100000, 7.868955, 16 
12800, 1.100000, 17.846952, 16 
1024, 1.100000, 0.213113, 16 
2048, 1.100000, 0.780202, 16 
4096, 1.100000, 1.567721, 16 
12800, 1.100000, 15.398754, 16 
1024, 1.100000, 0.142520, 16 
2048, 1.100000, 0.575845, 16 
5120, 1.100000, 1.783245, 16 
4096, 1.100000, 1.269102, 16 
5120, 1.100000, 1.968837, 16 
7680, 1.100000, 6.251905, 16 
7680, 1.100000, 5.016914, 16 
10240, 1.100000, 7.603913, 16 
10240, 1.100000, 7.646580, 16 
12800, 1.100000, 15.674227, 16 
1024, 1.100000, 0.319495, 16 
2048, 1.100000, 0.924528, 16 
12800, 1.100000, 16.414839, 16 
1024, 1.100000, 0.301941, 16 
2048, 1.100000, 0.367219, 16 
4096, 1.100000, 2.248873, 16 
4096, 1.100000, 1.746115, 16 
5120, 1.100000, 2.181512, 16 
5120, 1.100000, 2.762476, 16 
7680, 1.100000, 3.914687, 16 
7680, 1.100000, 4.420715, 16 
10240, 1.100000, 7.978583, 16 
10240, 1.100000, 10.105320, 16 
12800, 1.100000, 14.322634, 16 
1024, 1.100000, 0.384643, 16 
12800, 1.100000, 13.846379, 16 
1024, 1.100000, 0.200115, 16 
2048, 1.100000, 0.368588, 16 
2048, 1.100000, 0.484732, 16 
4096, 1.100000, 2.104197, 16 
4096, 1.100000, 1.657465, 16 
5120, 1.100000, 2.612351, 16 
5120, 1.100000, 2.586483, 16 
7680, 1.100000, 5.409411, 16 
7680, 1.100000, 6.417950, 16 
10240, 1.100000, 10.836855, 16 
10240, 1.100000, 8.941524, 16 
12800, 1.100000, 16.469010, 16 
1024, 1.100000, 0.218824, 16 
2048, 1.100000, 0.724294, 16 
4096, 1.100000, 1.528232, 16 
12800, 1.100000, 15.373741, 16 
1024, 1.100000, 0.178668, 16 
5120, 1.100000, 3.191720, 16 
2048, 1.100000, 0.583740, 16 
7680, 1.100000, 3.382520, 16 
4096, 1.100000, 2.246574, 16 
5120, 1.100000, 1.596007, 16 
10240, 1.100000, 7.744020, 16 
7680, 1.100000, 6.692686, 16 
12800, 1.100000, 14.577223, 16 
1024, 1.100000, 0.227091, 16 
10240, 1.100000, 12.146631, 16 
2048, 1.100000, 0.412288, 16 
4096, 1.100000, 1.270606, 16 
5120, 1.100000, 2.527506, 16 
7680, 1.100000, 4.292657, 16 
12800, 1.100000, 13.372874, 16 
1024, 1.100000, 0.091177, 16 
2048, 1.100000, 0.287325, 16 
10240, 1.100000, 12.000306, 16 
4096, 1.100000, 1.783761, 16 
5120, 1.100000, 2.510693, 16 
12800, 1.100000, 11.473718, 16 
1024, 1.100000, 0.320709, 16 
2048, 1.100000, 0.632344, 16 
7680, 1.100000, 5.954752, 16 
4096, 1.100000, 1.596489, 16 
10240, 1.100000, 8.750450, 16 
5120, 1.100000, 4.236032, 16 
7680, 1.100000, 4.857587, 16 
12800, 1.100000, 13.444702, 16 
1024, 1.100000, 0.331175, 16 
2048, 1.100000, 0.408709, 16 
10240, 1.100000, 8.636565, 16 
4096, 1.100000, 1.809291, 16 
5120, 1.100000, 3.578793, 16 
7680, 1.100000, 4.335671, 16 
12800, 1.100000, 13.246263, 16 
1024, 1.250000, 0.168248, 16 
2048, 1.250000, 0.491953, 16 
10240, 1.100000, 9.069885, 16 
4096, 1.250000, 1.985261, 16 
5120, 1.250000, 3.407291, 16 
12800, 1.100000, 12.467853, 16 
7680, 1.250000, 7.730047, 16 
1024, 1.250000, 0.114498, 16 
2048, 1.250000, 0.962725, 16 
4096, 1.250000, 1.147327, 16 
5120, 1.250000, 3.012775, 16 
10240, 1.250000, 7.734091, 16 
7680, 1.250000, 6.268144, 16 
10240, 1.250000, 10.090481, 16 
12800, 1.250000, 13.230676, 16 
1024, 1.250000, 0.382288, 16 
2048, 1.250000, 0.887136, 16 
4096, 1.250000, 1.924000, 16 
12800, 1.250000, 14.008761, 16 
1024, 1.250000, 0.234030, 16 
2048, 1.250000, 0.505119, 16 
5120, 1.250000, 3.361496, 16 
4096, 1.250000, 1.897651, 16 
5120, 1.250000, 3.193900, 16 
7680, 1.250000, 5.462819, 16 
7680, 1.250000, 4.088824, 16 
10240, 1.250000, 8.064812, 16 
10240, 1.250000, 10.137912, 16 
12800, 1.250000, 20.042413, 16 
1024, 1.250000, 0.195736, 16 
2048, 1.250000, 0.934539, 16 
4096, 1.250000, 1.255860, 16 
12800, 1.250000, 16.457331, 16 
