5120, 0.600000, 1.055062, 16 
7680, 0.600000, 9.618537, 16 
10240, 0.600000, 4.206945, 16 
12800, 0.600000, 6.947306, 16 
1024, 0.600000, 0.055822, 16 
2048, 0.600000, 0.398601, 16 
4096, 0.600000, 0.948992, 16 
5120, 0.600000, 5.053615, 16 
7680, 0.600000, 3.371697, 16 
10240, 0.600000, 11.374802, 16 
12800, 0.600000, 8.648329, 16 
1024, 0.600000, 0.169909, 16 
2048, 0.600000, 0.470835, 16 
4096, 0.600000, 1.098533, 16 
5120, 0.600000, 1.460069, 16 
7680, 0.600000, 2.521222, 16 
10240, 0.600000, 4.847040, 16 
12800, 0.600000, 7.061581, 16 
1024, 1.100000, 0.063581, 16 
2048, 1.100000, 0.218997, 16 
4096, 1.100000, 0.770859, 16 
5120, 1.100000, 1.203926, 16 
7680, 1.100000, 11.918940, 16 
10240, 1.100000, 4.879223, 16 
12800, 1.100000, 10.745393, 16 
1024, 1.100000, 0.059408, 16 
2048, 1.100000, 0.215091, 16 
4096, 1.100000, 0.769298, 16 
5120, 1.100000, 2.788677, 16 
7680, 1.100000, 6.752924, 16 
10240, 1.100000, 5.036519, 16 
12800, 1.100000, 7.846084, 16 
1024, 1.100000, 0.061025, 16 
2048, 1.100000, 0.207166, 16 
4096, 1.100000, 0.763453, 16 
5120, 1.100000, 4.192324, 16 
7680, 1.100000, 2.958844, 16 
10240, 1.100000, 5.855456, 16 
12800, 1.100000, 14.831985, 16 
1024, 1.100000, 0.188943, 16 
2048, 1.100000, 0.198580, 16 
4096, 1.100000, 0.822442, 16 
5120, 1.100000, 2.040296, 16 
7680, 1.100000, 5.666223, 16 
10240, 1.100000, 8.516470, 16 
12800, 1.100000, 16.599897, 16 
1024, 1.100000, 0.104736, 16 
2048, 1.100000, 0.194178, 16 
4096, 1.100000, 0.809925, 16 
5120, 1.100000, 2.646544, 16 
7680, 1.100000, 3.495923, 16 
10240, 1.100000, 4.876139, 16 
12800, 1.100000, 12.346678, 16 
1024, 1.100000, 0.358130, 16 
2048, 1.100000, 1.518227, 16 
4096, 1.100000, 1.042555, 16 
5120, 1.100000, 1.285227, 16 
7680, 1.100000, 2.739897, 16 
10240, 1.100000, 7.888570, 16 
12800, 1.100000, 10.738837, 16 
1024, 1.100000, 0.057121, 16 
2048, 1.100000, 0.213651, 16 
4096, 1.100000, 1.168149, 16 
5120, 1.100000, 1.943785, 16 
7680, 1.100000, 5.270226, 16 
10240, 1.100000, 7.304623, 16 
12800, 1.100000, 7.381818, 16 
1024, 1.100000, 0.059622, 16 
2048, 1.100000, 0.196800, 16 
4096, 1.100000, 0.866821, 16 
5120, 1.100000, 2.877780, 16 
7680, 1.100000, 3.980145, 16 
10240, 1.100000, 5.261129, 16 
12800, 1.100000, 17.990502, 16 
1024, 1.100000, 0.517535, 16 
2048, 1.100000, 0.250591, 16 
4096, 1.100000, 1.013804, 16 
5120, 1.100000, 2.020721, 16 
7680, 1.100000, 2.984451, 16 
10240, 1.100000, 7.361431, 16 
12800, 1.100000, 7.517703, 16 
1024, 1.100000, 0.056731, 16 
2048, 1.100000, 0.332406, 16 
4096, 1.100000, 0.779377, 16 
5120, 1.100000, 1.687984, 16 
7680, 1.100000, 2.695771, 16 
10240, 1.100000, 6.464869, 16 
12800, 1.100000, 7.725425, 16 
1024, 1.250000, 0.063727, 16 
2048, 1.250000, 0.226878, 16 
4096, 1.250000, 1.627689, 16 
5120, 1.250000, 2.221111, 16 
7680, 1.250000, 3.077097, 16 
10240, 1.250000, 5.604292, 16 
12800, 1.250000, 8.707873, 16 
1024, 1.250000, 0.204108, 16 
2048, 1.250000, 0.469028, 16 
4096, 1.250000, 0.885804, 16 
5120, 1.250000, 1.366667, 16 
7680, 1.250000, 4.940506, 16 
10240, 1.250000, 5.272414, 16 
12800, 1.250000, 18.263539, 16 
1024, 1.250000, 0.104751, 16 
2048, 1.250000, 0.384693, 16 
4096, 1.250000, 0.890655, 16 
5120, 1.250000, 2.868404, 16 
7680, 1.250000, 2.959456, 16 
10240, 1.250000, 12.710997, 16 
12800, 1.250000, 11.462105, 16 
1024, 1.250000, 0.072873, 16 
2048, 1.250000, 0.244672, 16 
4096, 1.250000, 0.865338, 16 
5120, 1.250000, 3.295277, 16 
7680, 1.250000, 5.997567, 16 
10240, 1.250000, 5.379960, 16 
12800, 1.250000, 8.782427, 16 
1024, 1.250000, 0.075649, 16 
2048, 1.250000, 1.161986, 16 
4096, 1.250000, 2.996028, 16 
5120, 1.250000, 3.451813, 16 
7680, 1.250000, 3.164449, 16 
10240, 1.250000, 5.347421, 16 
12800, 1.250000, 15.425851, 16 
1024, 1.250000, 0.088452, 16 
2048, 1.250000, 0.386803, 16 
4096, 1.250000, 0.912473, 16 
5120, 1.250000, 1.550649, 16 
7680, 1.250000, 3.138247, 16 
10240, 1.250000, 5.380428, 16 
12800, 1.250000, 8.441172, 16 
1024, 1.250000, 0.062717, 16 
2048, 1.250000, 0.222389, 16 
4096, 1.250000, 0.866226, 16 
5120, 1.250000, 1.335391, 16 
7680, 1.250000, 2.934946, 16 
10240, 1.250000, 7.125031, 16 
12800, 1.250000, 8.126535, 16 
1024, 1.250000, 0.061964, 16 
2048, 1.250000, 0.376519, 16 
4096, 1.250000, 1.479807, 16 
5120, 1.250000, 1.306299, 16 
7680, 1.250000, 2.924817, 16 
10240, 1.250000, 5.230900, 16 
12800, 1.250000, 8.238733, 16 
1024, 1.250000, 0.120733, 16 
2048, 1.250000, 0.413824, 16 
4096, 1.250000, 0.848697, 16 
5120, 1.250000, 1.295585, 16 
7680, 1.250000, 2.927844, 16 
10240, 1.250000, 6.648634, 16 
12800, 1.250000, 8.127586, 16 
1024, 1.250000, 0.116360, 16 
2048, 1.250000, 0.238678, 16 
4096, 1.250000, 0.862628, 16 
5120, 1.250000, 1.318747, 16 
7680, 1.250000, 2.941193, 16 
10240, 1.250000, 5.218164, 16 
12800, 1.250000, 8.127275, 16 
