1024, 0.600000, 0.071298, 8 
2048, 0.600000, 0.297512, 8 
4096, 0.600000, 1.127584, 8 
5120, 0.600000, 1.806326, 8 
7680, 0.600000, 3.849825, 8 
10240, 0.600000, 7.267100, 8 
12800, 0.600000, 11.088953, 8 
1024, 0.600000, 0.079768, 8 
2048, 0.600000, 0.307870, 8 
4096, 0.600000, 1.160625, 8 
5120, 0.600000, 1.815662, 8 
7680, 0.600000, 3.920705, 8 
10240, 0.600000, 7.345897, 8 
12800, 0.600000, 11.401347, 8 
1024, 0.600000, 0.077203, 8 
2048, 0.600000, 0.322652, 8 
4096, 0.600000, 1.148480, 8 
5120, 0.600000, 1.800188, 8 
7680, 0.600000, 4.084138, 8 
10240, 0.600000, 7.316448, 8 
12800, 0.600000, 11.375144, 8 
1024, 0.600000, 0.074717, 8 
2048, 0.600000, 0.296013, 8 
4096, 0.600000, 1.158886, 8 
5120, 0.600000, 1.878767, 8 
7680, 0.600000, 4.037362, 8 
10240, 0.600000, 7.461288, 8 
12800, 0.600000, 11.316634, 8 
1024, 0.600000, 0.081038, 8 
2048, 0.600000, 0.308545, 8 
4096, 0.600000, 1.146114, 8 
5120, 0.600000, 1.901775, 8 
7680, 0.600000, 4.068969, 8 
10240, 0.600000, 7.510589, 8 
12800, 0.600000, 11.244526, 8 
1024, 0.600000, 0.077906, 8 
2048, 0.600000, 0.275289, 8 
4096, 0.600000, 1.168186, 8 
5120, 0.600000, 1.837774, 8 
7680, 0.600000, 4.264650, 8 
10240, 0.600000, 7.222085, 8 
12800, 0.600000, 11.645569, 8 
1024, 0.600000, 0.074389, 8 
2048, 0.600000, 0.324661, 8 
4096, 0.600000, 1.208956, 8 
5120, 0.600000, 1.878140, 8 
7680, 0.600000, 4.121580, 8 
10240, 0.600000, 7.262988, 8 
12800, 0.600000, 11.721253, 8 
1024, 0.600000, 0.074704, 8 
2048, 0.600000, 0.292111, 8 
4096, 0.600000, 1.156081, 8 
5120, 0.600000, 1.819345, 8 
7680, 0.600000, 4.138766, 8 
10240, 0.600000, 7.435496, 8 
12800, 0.600000, 11.554416, 8 
1024, 0.600000, 0.076055, 8 
2048, 0.600000, 0.292794, 8 
4096, 0.600000, 1.169139, 8 
5120, 0.600000, 1.813544, 8 
7680, 0.600000, 4.074532, 8 
10240, 0.600000, 7.382866, 8 
12800, 0.600000, 11.538222, 8 
1024, 0.600000, 0.075082, 8 
2048, 0.600000, 0.292920, 8 
4096, 0.600000, 1.157370, 8 
