1024, 0.600000, 0.143916, 4 
2048, 0.600000, 0.565067, 4 
4096, 0.600000, 2.153290, 4 
5120, 0.600000, 3.418520, 4 
7680, 0.600000, 7.747409, 4 
10240, 0.600000, 14.176475, 4 
12800, 0.600000, 22.487907, 4 
1024, 0.600000, 0.153968, 4 
2048, 0.600000, 0.568369, 4 
4096, 0.600000, 2.467230, 4 
5120, 0.600000, 3.567398, 4 
7680, 0.600000, 7.847524, 4 
10240, 0.600000, 14.155594, 4 
12800, 0.600000, 22.009047, 4 
1024, 0.600000, 0.150127, 4 
2048, 0.600000, 0.574606, 4 
4096, 0.600000, 2.219681, 4 
5120, 0.600000, 3.528290, 4 
7680, 0.600000, 8.124428, 4 
10240, 0.600000, 14.213352, 4 
12800, 0.600000, 22.530075, 4 
1024, 0.600000, 0.154654, 4 
2048, 0.600000, 0.573288, 4 
4096, 0.600000, 2.387459, 4 
5120, 0.600000, 3.542603, 4 
7680, 0.600000, 7.788187, 4 
10240, 0.600000, 14.603563, 4 
12800, 0.600000, 22.711093, 4 
1024, 0.600000, 0.157517, 4 
2048, 0.600000, 0.570289, 4 
4096, 0.600000, 2.331172, 4 
5120, 0.600000, 3.669605, 4 
7680, 0.600000, 7.755089, 4 
10240, 0.600000, 14.403971, 4 
12800, 0.600000, 22.144642, 4 
1024, 0.600000, 0.146649, 4 
2048, 0.600000, 0.581024, 4 
4096, 0.600000, 2.373014, 4 
5120, 0.600000, 3.601937, 4 
7680, 0.600000, 8.024526, 4 
10240, 0.600000, 14.877285, 4 
12800, 0.600000, 22.109962, 4 
1024, 0.600000, 0.151192, 4 
2048, 0.600000, 0.569549, 4 
4096, 0.600000, 2.390480, 4 
5120, 0.600000, 3.557784, 4 
7680, 0.600000, 7.895774, 4 
10240, 0.600000, 14.196001, 4 
12800, 0.600000, 21.920196, 4 
1024, 0.600000, 0.155498, 4 
2048, 0.600000, 0.575508, 4 
4096, 0.600000, 2.331716, 4 
5120, 0.600000, 3.602630, 4 
7680, 0.600000, 7.971695, 4 
10240, 0.600000, 14.377816, 4 
12800, 0.600000, 22.284540, 4 
1024, 0.600000, 0.150147, 4 
2048, 0.600000, 0.569390, 4 
4096, 0.600000, 2.292548, 4 
5120, 0.600000, 3.557072, 4 
7680, 0.600000, 7.918055, 4 
10240, 0.600000, 14.398453, 4 
12800, 0.600000, 22.342464, 4 
1024, 0.600000, 0.150760, 4 
2048, 0.600000, 0.592415, 4 
4096, 0.600000, 2.271980, 4 
5120, 0.600000, 3.686532, 4 
7680, 0.600000, 8.221839, 4 
10240, 0.600000, 14.926846, 4 
12800, 0.600000, 22.022248, 4 
1024, 1.100000, 0.175431, 4 
2048, 1.100000, 0.657705, 4 
4096, 1.100000, 2.652950, 4 
