12800, 0.600000, 5.463036, 32 
1024, 0.600000, 0.089375, 32 
2048, 0.600000, 0.264894, 32 
4096, 0.600000, 0.925747, 32 
5120, 0.600000, 1.240121, 32 
7680, 0.600000, 3.142597, 32 
10240, 0.600000, 5.260686, 32 
12800, 0.600000, 8.124341, 32 
1024, 0.600000, 0.063842, 32 
2048, 0.600000, 0.188329, 32 
4096, 0.600000, 0.909105, 32 
5120, 0.600000, 1.082042, 32 
7680, 0.600000, 2.995382, 32 
10240, 0.600000, 4.445297, 32 
12800, 0.600000, 6.831419, 32 
1024, 1.100000, 0.070890, 32 
2048, 1.100000, 0.216900, 32 
4096, 1.100000, 0.857876, 32 
5120, 1.100000, 1.138843, 32 
7680, 1.100000, 2.643343, 32 
10240, 1.100000, 7.661351, 32 
12800, 1.100000, 6.780939, 32 
1024, 1.100000, 0.069910, 32 
2048, 1.100000, 0.229076, 32 
4096, 1.100000, 1.136081, 32 
5120, 1.100000, 1.518009, 32 
7680, 1.100000, 3.055172, 32 
10240, 1.100000, 5.452346, 32 
12800, 1.100000, 8.236821, 32 
1024, 1.100000, 0.081903, 32 
2048, 1.100000, 0.206119, 32 
4096, 1.100000, 0.734638, 32 
5120, 1.100000, 1.247644, 32 
7680, 1.100000, 3.355303, 32 
10240, 1.100000, 4.432603, 32 
12800, 1.100000, 10.768268, 32 
1024, 1.100000, 0.096952, 32 
2048, 1.100000, 0.292655, 32 
4096, 1.100000, 1.032617, 32 
5120, 1.100000, 1.207796, 32 
7680, 1.100000, 3.279694, 32 
10240, 1.100000, 4.659926, 32 
12800, 1.100000, 10.285896, 32 
1024, 1.100000, 0.071406, 32 
2048, 1.100000, 0.193559, 32 
4096, 1.100000, 1.566657, 32 
5120, 1.100000, 1.098644, 32 
7680, 1.100000, 2.548022, 32 
10240, 1.100000, 5.959932, 32 
12800, 1.100000, 6.903867, 32 
1024, 1.100000, 0.190726, 32 
2048, 1.100000, 0.182032, 32 
4096, 1.100000, 0.741447, 32 
5120, 1.100000, 1.073578, 32 
7680, 1.100000, 2.769930, 32 
10240, 1.100000, 5.392226, 32 
12800, 1.100000, 6.666093, 32 
1024, 1.100000, 0.065844, 32 
2048, 1.100000, 0.172506, 32 
4096, 1.100000, 0.740254, 32 
5120, 1.100000, 2.116844, 32 
7680, 1.100000, 3.558302, 32 
10240, 1.100000, 4.873317, 32 
12800, 1.100000, 7.375637, 32 
1024, 1.100000, 0.066943, 32 
2048, 1.100000, 0.326042, 32 
4096, 1.100000, 1.045534, 32 
5120, 1.100000, 1.389720, 32 
7680, 1.100000, 2.540599, 32 
10240, 1.100000, 5.306794, 32 
12800, 1.100000, 8.583606, 32 
1024, 1.100000, 0.112406, 32 
2048, 1.100000, 0.277515, 32 
4096, 1.100000, 0.741244, 32 
5120, 1.100000, 2.708619, 32 
7680, 1.100000, 2.918127, 32 
10240, 1.100000, 4.448514, 32 
12800, 1.100000, 9.139576, 32 
1024, 1.100000, 0.072295, 32 
2048, 1.100000, 0.553534, 32 
4096, 1.100000, 1.029584, 32 
5120, 1.100000, 1.049272, 32 
7680, 1.100000, 2.880177, 32 
10240, 1.100000, 7.761685, 32 
12800, 1.100000, 10.010347, 32 
1024, 1.250000, 0.130999, 32 
2048, 1.250000, 0.223740, 32 
4096, 1.250000, 1.054349, 32 
5120, 1.250000, 1.516699, 32 
7680, 1.250000, 2.679393, 32 
10240, 1.250000, 6.329304, 32 
12800, 1.250000, 9.777947, 32 
1024, 1.250000, 0.127061, 32 
2048, 1.250000, 0.222794, 32 
4096, 1.250000, 0.994412, 32 
5120, 1.250000, 1.178866, 32 
7680, 1.250000, 4.367980, 32 
10240, 1.250000, 5.143688, 32 
12800, 1.250000, 8.159056, 32 
1024, 1.250000, 0.073435, 32 
2048, 1.250000, 0.180686, 32 
4096, 1.250000, 0.969807, 32 
5120, 1.250000, 1.292584, 32 
7680, 1.250000, 3.902863, 32 
10240, 1.250000, 5.850659, 32 
12800, 1.250000, 8.564694, 32 
1024, 1.250000, 0.132638, 32 
2048, 1.250000, 0.376606, 32 
4096, 1.250000, 0.932856, 32 
5120, 1.250000, 1.344063, 32 
7680, 1.250000, 3.045118, 32 
10240, 1.250000, 7.184580, 32 
12800, 1.250000, 9.641956, 32 
1024, 1.250000, 0.158003, 32 
2048, 1.250000, 0.338068, 32 
4096, 1.250000, 1.137011, 32 
5120, 1.250000, 1.374849, 32 
7680, 1.250000, 2.666382, 32 
10240, 1.250000, 5.182185, 32 
12800, 1.250000, 8.367591, 32 
1024, 1.250000, 0.139581, 32 
2048, 1.250000, 0.239436, 32 
4096, 1.250000, 0.700661, 32 
5120, 1.250000, 1.288048, 32 
7680, 1.250000, 3.065013, 32 
10240, 1.250000, 4.745082, 32 
12800, 1.250000, 7.584017, 32 
1024, 1.250000, 0.155868, 32 
2048, 1.250000, 0.352101, 32 
4096, 1.250000, 0.938629, 32 
5120, 1.250000, 1.513672, 32 
7680, 1.250000, 3.304200, 32 
10240, 1.250000, 4.579451, 32 
12800, 1.250000, 6.223976, 32 
1024, 1.250000, 0.065559, 32 
2048, 1.250000, 0.312468, 32 
4096, 1.250000, 0.944680, 32 
5120, 1.250000, 1.226533, 32 
7680, 1.250000, 2.968940, 32 
10240, 1.250000, 4.919126, 32 
12800, 1.250000, 9.403539, 32 
1024, 1.250000, 0.084781, 32 
2048, 1.250000, 0.194881, 32 
4096, 1.250000, 0.801360, 32 
5120, 1.250000, 1.720048, 32 
7680, 1.250000, 2.790100, 32 
10240, 1.250000, 5.196174, 32 
12800, 1.250000, 8.408661, 32 
1024, 1.250000, 0.111932, 32 
2048, 1.250000, 0.216391, 32 
4096, 1.250000, 0.820919, 32 
5120, 1.250000, 1.290001, 32 
7680, 1.250000, 2.867059, 32 
10240, 1.250000, 4.910699, 32 
12800, 1.250000, 9.195561, 32 
